year,value,units,variable_code
2023,Level 3,II13,"Postal
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II131,Postal and Courier Pick Up and Delivery Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II132,Transport Support Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 4,II133,Warehousing and Storage Services
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 1,JJ,Information Media and Telecommunications
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ11,Information Media Services
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 3,JJ12,"Telecommunications
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 1,KK,Financial and Insurance Services
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 3,KK11,Finance
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK111,Banking and Financing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 4,KK112,Financial Asset Investing
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 3,KK12,Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK121,Life Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 4,KK122,Health and General Insurance
2023,Level 3,KK13,Auxiliary Finance and Insurance Services
